	UPA Vila Assis	UPA PEDREIRA - Dr. César Antunes da Rocha	Unidade de Pronto Atendimento - UPA Zaíra	AMA 24h Capão Redondo	UPA Rudge Ramos	UPA St. John - Lavras	UPA VICENTE MISSIANO	UPA Sacadura Cabral	UPA Vila Mariana	Unidade de Pronto Atendimento Akira Tada	UPA - Pauliceia Taboão	Unidade Avançada Carlos Chagas	AMA SOROCABANA -PRONTO ATENDIMENTO	UPA Paulista - Unidade de Pronto Atendimento	UPA Vergueiro	UPA Tito Lopes	UPA Vila Santa Catarina
2023-07-20	36.916666666666664	35.083333333333336	35.583333333333336	40.625	38.041666666666664	45.0	42.125	47.208333333333336	42.083333333333336	31.5	35.5	36.958333333333336	43.291666666666664	50.166666666666664	41.291666666666664	36.291666666666664	36.916666666666664
2023-07-21	43.625	27.875	35.375	41.208333333333336	32.75	46.125	36.458333333333336	39.208333333333336	42.375	34.166666666666664	34.541666666666664	40.291666666666664	44.541666666666664	48.416666666666664	39.291666666666664	39.583333333333336	36.25
2023-07-22	35.416666666666664	24.958333333333332	40.25	37.5	34.166666666666664	40.958333333333336	30.541666666666668	40.333333333333336	30.5	28.291666666666668	36.041666666666664	23.125	31.458333333333332	40.25	33.541666666666664	35.375	33.291666666666664
2023-07-23	42.875	17.875	31.5	31.875	26.708333333333332	33.458333333333336	18.166666666666668	36.791666666666664	26.166666666666668	22.458333333333332	27.625	16.916666666666668	22.041666666666668	43.875	32.583333333333336	33.0	31.958333333333332
2023-07-24	38.75	35.125	36.375	44.625	43.75	45.791666666666664	56.791666666666664	37.625	47.041666666666664	38.458333333333336	39.166666666666664	50.708333333333336	42.75	50.416666666666664	52.5	47.833333333333336	42.041666666666664
2023-07-25	44.125	41.875	37.666666666666664	45.625	41.458333333333336	52.166666666666664	35.166666666666664	38.291666666666664	43.666666666666664	46.625	47.75	61.958333333333336	45.208333333333336	52.125	45.583333333333336	41.958333333333336	46.458333333333336
2023-07-26	43.916666666666664	43.583333333333336	42.708333333333336	47.625	46.333333333333336	52.208333333333336	49.708333333333336	42.75	48.25	41.291666666666664	45.208333333333336	48.666666666666664	43.041666666666664	45.916666666666664	49.541666666666664	39.625	50.25
2023-07-27	43.916666666666664	38.791666666666664	38.625	48.583333333333336	44.458333333333336	47.125	37.041666666666664	42.583333333333336	46.625	45.0	45.791666666666664	51.333333333333336	41.791666666666664	53.5	40.916666666666664	40.25	47.43478260869565
2023-07-28	47.25	40.416666666666664	34.75	49.875	40.583333333333336	48.5	40.166666666666664	44.75	45.083333333333336	38.333333333333336	42.833333333333336	48.291666666666664	43.833333333333336	44.916666666666664	46.708333333333336	42.375	41.666666666666664
2023-07-29	45.0	34.5	37.75	38.416666666666664	30.375	42.083333333333336	33.791666666666664	37.25	29.041666666666668	32.291666666666664	40.375	31.75	33.125	45.083333333333336	34.833333333333336	35.916666666666664	29.583333333333332
2023-07-30	51.583333333333336	23.583333333333332	30.583333333333332	33.5	30.541666666666668	34.333333333333336	29.416666666666668	35.0	28.291666666666668	28.5	34.916666666666664	17.791666666666668	23.041666666666668	42.416666666666664	32.625	37.083333333333336	35.416666666666664
2023-07-31	55.791666666666664	37.958333333333336	38.625	52.125	46.833333333333336	48.958333333333336	49.875	46.25	47.708333333333336	50.0	50.791666666666664	54.416666666666664	45.208333333333336	56.333333333333336	48.666666666666664	57.375	48.5
2023-08-01	59.041666666666664	44.666666666666664	46.375	54.833333333333336	41.416666666666664	51.833333333333336	52.5	46.833333333333336	49.958333333333336	57.0	56.041666666666664	51.5	43.958333333333336	52.666666666666664	48.291666666666664	58.083333333333336	43.083333333333336
2023-08-02	52.291666666666664	43.583333333333336	44.75	51.041666666666664	41.083333333333336	49.875	45.0	43.291666666666664	53.875	48.916666666666664	49.5	49.0	45.166666666666664	53.125	60.958333333333336	58.666666666666664	48.833333333333336
2023-08-03	50.166666666666664	46.875	45.875	52.916666666666664	43.5	53.625	70.6086956521739	41.375	53.166666666666664	52.875	50.166666666666664	52.708333333333336	54.25	56.958333333333336	57.25	64.58333333333333	54.833333333333336
2023-08-04	48.833333333333336	55.125	46.416666666666664	61.666666666666664	41.166666666666664	54.916666666666664	68.25	49.583333333333336	58.666666666666664	48.625	60.25	49.0	50.0	63.125	65.375	55.333333333333336	55.166666666666664
2023-08-05	50.666666666666664	56.5	56.875	52.916666666666664	35.5	43.833333333333336	44.208333333333336	40.583333333333336	47.166666666666664	45.833333333333336	61.541666666666664	28.666666666666668	47.875	57.25	60.875	52.625	44.916666666666664
2023-08-06	54.958333333333336	37.416666666666664	39.5	46.208333333333336	37.416666666666664	43.0	24.391304347826086	38.5	33.82608695652174	38.875	37.791666666666664	26.625	30.166666666666668	45.375	51.5	53.25	49.625
2023-08-07	53.333333333333336	66.25	51.958333333333336	61.041666666666664	58.25	60.458333333333336	49.458333333333336	47.625	61.875	59.958333333333336	55.125	56.208333333333336	56.416666666666664	69.16666666666667	72.875	69.70833333333333	70.125
2023-08-08	47.916666666666664	60.041666666666664	45.875	58.208333333333336	47.666666666666664	59.25	64.08333333333333	46.625	60.416666666666664	63.833333333333336	53.208333333333336	53.666666666666664	53.833333333333336	66.91666666666667	68.375	63.166666666666664	69.5
2023-08-09	49.083333333333336	64.66666666666667	45.708333333333336	61.583333333333336	53.125	58.541666666666664	60.5	45.666666666666664	56.666666666666664	60.291666666666664	54.25	56.666666666666664	57.166666666666664	59.25	53.458333333333336	63.541666666666664	70.95833333333333
2023-08-10	51.458333333333336	67.54166666666667	37.458333333333336	61.375	46.833333333333336	55.458333333333336	63.041666666666664	46.0	56.125	54.833333333333336	51.333333333333336	52.583333333333336	53.875	64.95833333333333	70.41666666666667	60.375	67.625
2023-08-11	49.791666666666664	66.58333333333333	54.958333333333336	63.375	45.041666666666664	59.25	56.391304347826086	39.666666666666664	61.875	49.791666666666664	47.416666666666664	46.416666666666664	52.333333333333336	59.916666666666664	64.29166666666667	58.75	67.70833333333333
2023-08-12	31.875	53.7	37.333333333333336	45.0	31.375	34.791666666666664	57.04545454545455	24.208333333333332	32.291666666666664	35.05263157894737	33.833333333333336	21.041666666666668	39.041666666666664	32.833333333333336	39.75	35.791666666666664	39.0
2023-08-20	46.625	50.958333333333336	43.541666666666664	53.333333333333336	39.583333333333336	50.75	37.083333333333336	40.75	46.125	42.416666666666664	38.791666666666664	27.708333333333332	31.875	52.041666666666664	52.69565217391305	58.0	67.79166666666667
2023-08-21	57.75	77.95833333333333	54.083333333333336	77.5	64.625	70.125	67.125	53.541666666666664	65.41666666666667	74.95833333333333	57.333333333333336	66.79166666666667	63.333333333333336	71.41666666666667	76.25	78.29166666666667	71.91666666666667
2023-08-22	53.458333333333336	67.54166666666667	53.791666666666664	68.66666666666667	65.04166666666667	56.75	64.20833333333333	51.916666666666664	65.54166666666667	55.208333333333336	51.958333333333336	51.583333333333336	57.375	65.45833333333333	64.95833333333333	64.125	72.25
2023-08-23	52.5	67.25	53.0	78.16666666666667	56.541666666666664	66.20833333333333	64.95833333333333	49.125	71.54166666666667	58.541666666666664	53.125	60.791666666666664	60.75	71.125	62.083333333333336	71.54166666666667	77.5
2023-08-24	53.375	66.70833333333333	58.083333333333336	73.375	53.041666666666664	61.708333333333336	57.791666666666664	46.625	66.125	57.208333333333336	48.916666666666664	53.958333333333336	57.0	66.20833333333333	62.083333333333336	62.5	68.41666666666667
2023-08-25	48.166666666666664	58.291666666666664	48.375	67.6086956521739	47.416666666666664	63.083333333333336	59.75	41.375	61.25	47.125	55.625	46.875	57.25	59.416666666666664	51.041666666666664	61.75	67.25
2023-08-26	38.916666666666664	45.416666666666664	48.083333333333336	60.791666666666664	39.625	50.75	45.291666666666664	35.666666666666664	40.416666666666664	46.0	31.25	28.166666666666668	43.291666666666664	52.791666666666664	48.416666666666664	47.25	53.0
2023-08-27	37.958333333333336	35.708333333333336	31.291666666666668	38.5	33.666666666666664	42.833333333333336	46.458333333333336	31.666666666666668	35.666666666666664	31.458333333333332	31.75	20.416666666666668	27.5	38.208333333333336	40.416666666666664	44.833333333333336	47.5
